Time Stamp,F,C,I,B,G,K,E,H,J,D,A
10/24/20 16:00,1196.5259,1633.6395,567.3752,1034.1305,903.2538,2095.5663,777.5119,326.6114,4981.4935,542.9424,1537.2351
10/24/20 17:00,1281.4944,1691.4633,575.8845,1068.4892,960.8358,2198.6093,815.017,334.001,4952.4049,552.6619,1571.2808
10/24/20 18:00,1334.9012,1735.7819,596.6148,1090.6572,1020.8454,2274.5247,857.6102,345.8306,5000.9551,563.1751,1624.8514
10/24/20 19:00,1314.0392,1717.0074,589.8575,1078.7429,1014.7994,2217.6717,851.9407,337.9929,4957.333,560.3281,1642.1938
10/24/20 20:00,1265.194,1668.8976,575.6279,1049.7329,979.3323,2123.8154,827.727,322.4416,4847.1078,555.1008,1618.133
10/24/20 21:00,1221.6172,1603.2054,551.1646,1002.8136,934.2472,2011.0919,775.1242,303.6978,4712.916,543.0173,1575.3622
10/24/20 22:00,1176.234,1539.9735,522.4526,951.9669,882.892,1887.5071,729.4557,286.1482,4539.0838,531.2376,1516.6505
10/24/20 23:00,1125.6867,1470.2115,494.8094,899.6509,838.2519,1751.3082,689.0813,260.0623,4337.2445,519.4969,1452.0585
10/25/20 0:00,1076.0557,1425.99,469.1254,866.6052,798.5576,1623.8665,659.2269,226.2589,4130.64,519.1943,1401.3026
10/25/20 1:00,1048.1031,1398.5849,452.9865,844.0415,749.8393,1534.906,644.5283,223.216,3947.5503,516.4275,1365.7514
10/25/20 2:00,1034.8952,1379.0734,446.1827,832.0362,729.0978,1473.7009,641.0715,213.5159,3820.6508,512.5712,1352.6112
10/25/20 3:00,1026.6228,1374.814,436.3331,825.5606,717.579,1450.2671,637.1603,211.5591,3749.9706,512.6166,1340.0597
10/25/20 4:00,1034.5649,1379.5718,435.8038,828.016,715.5972,1448.9336,642.9755,215.0434,3716.8775,514.3732,1353.681
10/25/20 5:00,1056.1186,1409.0361,443.4094,840.0573,734.5763,1469.6159,664.6511,217.4213,3757.6871,519.5795,1368.1541
10/25/20 6:00,1094.4416,1439.3226,461.5109,871.0005,772.3521,1526.772,698.4723,224.8371,3855.0566,527.9087,1400.7624
10/25/20 7:00,1147.8262,1534.0002,475.557,915.8723,808.0665,1576.4224,732.1681,241.7327,3990.1964,541.3799,1444.2552
10/25/20 8:00,1198.284,1591.025,492.5509,953.5548,845.2584,1684.5346,775.5303,258.451,4166.6268,552.1098,1473.4413
10/25/20 9:00,1209.8428,1599.0378,514.9202,984.2647,870.5857,1718.6043,783.0675,272.1927,4298.5839,561.9943,1491.1586
10/25/20 10:00,1197.9178,1573.3389,523.4882,997.3045,888.9958,1722.0159,764.5281,280.6719,4483.1793,559.3658,1507.3978
10/25/20 11:00,1156.7318,1549.9762,540.1462,999.8964,881.8912,1823.5454,751.4749,285.0148,4580.2916,560.4347,1550.0414
10/25/20 12:00,1117.1313,1519.5511,546.2349,1010.6289,856.919,1827.199,731.7674,277.1241,4653.8375,559.928,1558.578
10/25/20 13:00,1082.6595,1512.4557,538.3668,1005.7509,832.3865,1855.822,727.7254,281.1506,4684.4956,556.7968,1545.9073
10/25/20 14:00,1098.0724,1527.4219,541.4538,1010.29,818.7229,1881.854,740.8644,280.9415,4684.4042,555.3399,1549.7255
10/25/20 15:00,1149.1986,1590.1416,548.2762,1022.1546,867.8266,1899.8297,762.1803,284.6069,4735.0483,559.4042,1543.394
10/25/20 16:00,1270.9428,1654.0044,563.4743,1060.1494,945.1699,2006.3269,814.4476,301.5565,4789.1176,570.2922,1566.7455
10/25/20 17:00,1363.3744,1725.0719,593.5086,1094.0019,1014.0294,2142.423,873.9782,314.9969,4899.2603,579.0959,1581.3979
10/25/20 18:00,1426.3521,1783.5679,625.6717,1112.6973,1083.5241,2264.87,912.4464,332.5886,5031.8604,590.6328,1632.92
10/25/20 19:00,1415.5922,1760.5744,619.0866,1101.2557,1070.9504,2219.4972,912.1623,326.8754,5009.2313,594.0669,1643.1649
10/25/20 20:00,1359.1834,1695.0305,601.216,1061.537,1029.4373,2138.9877,880.0273,316.3323,4924.4368,583.2646,1615.8087
10/25/20 21:00,1295.8023,1620.0393,575.7486,1016.0416,971.8798,2018.947,834.6618,300.803,4802.5616,568.4841,1572.0556
10/25/20 22:00,1223.4639,1528.6045,541.4642,956.0886,903.9784,1873.3196,768.0088,276.9203,4591.2605,553.8267,1507.2191
10/25/20 23:00,1158.8952,1452.4603,514.8864,901.8472,830.6402,1713.3558,734.4592,255.2538,4338.7484,544.3971,1445.5757
10/26/20 0:00,1111.3674,1429.9663,488.23,870.8949,783.0489,1584.7857,705.3017,234.7409,4114.3256,540.8907,1394.5489
10/26/20 1:00,1073.5681,1401.8855,471.1517,855.0863,764.1592,1516.3903,677.7378,212.3124,3955.7817,535.6188,1362.514
10/26/20 2:00,1061.6975,1394.665,455.9021,843.5393,747.7765,1469.678,672.9023,209.03,3850.5116,533.3639,1347.6754
10/26/20 3:00,1065.1454,1383.1961,449.6088,841.2199,746.3839,1458.9564,675.1514,205.041,3799.5765,529.79,1340.8091
10/26/20 4:00,1087.2093,1434.1088,453.9326,858.7012,747.5588,1486.1023,689.4126,218.6701,3818.2612,532.1797,1367.1636
10/26/20 5:00,1158.4665,1522.3136,473.5397,913.8124,793.9687,1580.7301,746.9609,232.7424,4007.5394,549.37,1436.6153
10/26/20 6:00,1279.1329,1690.2439,524.9357,1010.3865,876.182,1765.8094,845.9006,266.6465,4408.2453,574.387,1554.1064
10/26/20 7:00,1390.8716,1813.3804,582.4737,1104.5488,958.6385,1958.3648,910.5842,307.2208,4841.7696,592.8214,1664.5991
10/26/20 8:00,1446.9097,1864.942,615.5126,1140.481,1019.929,2075.0949,942.04,326.4823,5184.6479,600.1893,1669.4099
10/26/20 9:00,1472.321,1895.7029,639.4703,1163.3849,1054.1558,2136.4806,948.1379,336.5673,5380.7599,603.0568,1707.437
10/26/20 10:00,1498.1596,1921.7893,651.9499,1176.1496,1068.9158,2148.4624,964.6936,341.5382,5486.138,604.6904,1722.6038
10/26/20 11:00,1494.4731,1930.6012,662.5998,1190.0868,1072.0247,2155.2721,964.9243,343.9154,5587.5767,606.7839,1732.9392
10/26/20 12:00,1491.1186,1929.0249,663.8205,1184.0298,1061.4464,2197.1343,967.8603,343.9442,5609.4979,608.1765,1733.4479
10/26/20 13:00,1460.9781,1918.7305,654.4324,1178.8269,1058.8584,2207.748,957.7453,337.7485,5591.078,597.8077,1758.2233
10/26/20 14:00,1429.0164,1906.0027,650.0553,1168.8472,1059.7853,2208.095,946.4438,331.734,5564.9382,594.5222,1746.2885
10/26/20 15:00,1430.4011,1894.4017,649.9992,1169.7908,1058.1586,2217.6281,945.8905,336.6728,5568.0482,594.4195,1713.0942
10/26/20 16:00,1467.5779,1871.1729,657.7311,1178.1278,1082.6934,2253.801,937.3291,337.772,5595.1931,590.0209,1698.9913
10/26/20 17:00,1518.0347,1872.6189,675.9126,1193.2182,1120.9114,2362.4132,953.7403,357.8782,5638.3182,597.2261,1716.0548
10/26/20 18:00,1523.9578,1875.6592,689.3487,1208.9662,1152.4286,2461.5105,949.2908,372.5917,5593.346,595.2172,1759.0708
10/26/20 19:00,1478.5148,1841.8493,668.9894,1174.5209,1123.6122,2382.709,971.5431,363.8155,5459.4973,595.2513,1747.4243
10/26/20 20:00,1404.9869,1773.9878,644.3092,1131.6537,1075.8298,2257.722,934.2707,349.2115,5270.8291,579.5104,1693.986
10/26/20 21:00,1331.1907,1683.9133,607.092,1067.9039,1013.2865,2106.8671,882.5519,317.4064,5058.2223,563.4841,1643.2002
10/26/20 22:00,1248.313,1566.7318,559.9365,998.6224,933.48,1925.848,817.3022,290.8922,4785.5375,548.9655,1567.7407
10/26/20 23:00,1178.3494,1471.155,523.0793,936.2809,854.9125,1746.2592,754.4212,266.428,4478.6723,540.6962,1497.0444
10/27/20 0:00,1130.469,1410.1012,497.2878,909.5698,798.528,1625.8195,726.0754,241.2967,4213.9336,534.649,1447.7615
10/27/20 1:00,1098.7631,1381.9371,476.7048,886.5882,761.1155,1549.7355,694.8933,231.521,4036.5665,525.3519,1403.6502
10/27/20 2:00,1097.8199,1380.0106,464.0828,869.1045,747.8988,1503.5226,690.6617,220.0908,3925.9747,527.8589,1381.886
10/27/20 3:00,1091.6073,1408.3526,457.631,868.3045,739.3459,1486.2621,697.2222,220.2215,3869.3455,529.7671,1374.2452
10/27/20 4:00,1102.7545,1450.8152,459.5558,883.3858,755.2616,1511.0999,711.2012,223.0953,3878.2583,535.3911,1396.6701
10/27/20 5:00,1167.6461,1553.535,468.536,934.3934,793.7404,1601.2302,754.4419,251.0919,4049.5955,548.4473,1460.6146
10/27/20 6:00,1269.6481,1699.284,517.9503,1027.8302,879.2586,1771.7422,844.2079,274.3914,4430.0122,571.1859,1575.8061
10/27/20 7:00,1375.9806,1799.4923,576.2937,1114.6366,961.2322,1950.7808,912.5446,299.4269,4861.9647,585.346,1670.7563
10/27/20 8:00,1419.4077,1845.0797,611.9326,1147.0961,1003.6776,2052.9953,930.2598,313.8,5190.0586,587.9589,1704.8336
10/27/20 9:00,1420.3612,1858.144,632.7009,1155.8409,1024.7827,2112.2797,923.7404,322.1671,5403.5161,583.22,1720.2637
10/27/20 10:00,1408.9644,1860.7023,625.6313,1164.4498,1012.7447,2097.0954,899.2257,322.6099,5432.2724,589.9234,1732.1088
10/27/20 11:00,1363.7467,1861.579,622.7379,1155.2481,951.1103,1910.7198,859.2968,313.1826,5431.8112,612.5719,1721.5423
10/27/20 12:00,1332.4912,1855.9121,612.2817,1159.1169,901.1029,1844.0263,883.0987,310.3414,5428.765,585.1793,1730.7265
10/27/20 13:00,1339.5381,1863.1718,603.1998,1162.5423,917.9569,1845.0667,888.6521,309.0144,5409.0381,589.4257,1757.0617
10/27/20 14:00,1370.478,1857.0182,598.5368,1155.992,959.2461,1926.3777,888.7338,301.9198,5419.5575,599.0211,1740.2324
10/27/20 15:00,1370.0405,1833.5504,607.2326,1151.4313,988.7769,2024.4511,888.2047,312.1049,5399.051,603.6031,1715.8732
10/27/20 16:00,1429.7856,1836.4533,622.5685,1162.6032,1018.4014,2109.3145,920.0458,331.7826,5442.0861,604.9593,1726.3711
10/27/20 17:00,1491.5784,1851.967,646.4422,1200.3933,1072.7022,2253.1991,955.1177,352.9652,5509.5838,618.9949,1751.124
10/27/20 18:00,1515.5472,1878.0767,667.6881,1211.384,1131.0184,2393.6457,967.1837,364.4829,5506.614,633.741,1784.6601
10/27/20 19:00,1483.3976,1859.8086,657.0369,1181.0227,1110.8557,2333.2347,952.5501,353.316,5394.675,631.407,1769.5424
10/27/20 20:00,1410.4757,1799.5166,629.2895,1133.2353,1064.6998,2229.2424,913.2028,340.168,5211.4121,616.8143,1722.315
10/27/20 21:00,1352.3064,1712.2673,597.3089,1078.0683,1007.3502,2082.5704,859.9427,314.8848,5000.9377,593.5476,1661.9861
10/27/20 22:00,1276.1156,1609.9047,554.8311,1007.7843,940.0146,1907.5028,802.7384,284.461,4719.6401,573.2868,1593.2354
10/27/20 23:00,1204.993,1522.8516,518.022,954.1538,866.1506,1739.1988,750.9399,254.1689,4427.175,561.9215,1521.3661
10/28/20 0:00,1155.4364,1480.8417,485.6223,926.3108,812.8282,1605.6081,714.0946,225.0484,4158.281,552.3666,1474.8498
10/28/20 1:00,1122.1358,1445.9083,468.7311,902.5201,778.1343,1525.2717,693.9791,215.5915,3974.7076,546.9649,1439.8795
10/28/20 2:00,1096.8814,1427.3928,450.0925,889.7432,760.0969,1481.0281,680.5665,208.8149,3867.267,542.4932,1403.7386
10/28/20 3:00,1087.7722,1429.286,443.8606,888.7564,760.7322,1464.084,677.1098,204.6056,3817.6667,542.3908,1394.2313
10/28/20 4:00,1113.7141,1468.6755,448.7079,904.5824,768.5334,1488.8251,690.7956,210.2465,3819.3203,547.5642,1413.3916
10/28/20 5:00,1190.0793,1555.4695,461.3152,955.7969,814.5887,1583.2842,745.9459,229.7946,3999.189,560.6506,1491.9084
10/28/20 6:00,1300.5858,1675.6128,512.889,1044.9149,894.1048,1757.1489,832.3162,256.7203,4400.0753,580.508,1617.1317
10/28/20 7:00,1400.3639,1787.1265,576.2356,1128.4036,966.0526,1959.3622,857.9288,291.1814,4850.6096,588.5903,1705.7524
10/28/20 8:00,1456.3382,1830.2636,617.9045,1163.1641,1015.9326,2089.7688,894.3326,310.4714,5219.3834,595.9966,1745.3713
10/28/20 9:00,1476.757,1848.7881,646.0071,1175.6373,1042.2808,2162.6949,908.4754,333.4669,5419.5199,603.3652,1763.058
10/28/20 10:00,1478.1054,1863.473,660.0778,1189.5736,1055.4585,2211.7843,923.376,336.7133,5515.5107,604.628,1799.1863
10/28/20 11:00,1484.0506,1831.6604,669.1341,1193.8939,1047.2898,2251.3239,922.7708,335.5817,5604.1557,601.1347,1815.4493
10/28/20 12:00,1483.8035,1836.5591,666.8158,1172.1738,1019.9044,2234.7446,896.4588,328.6877,5625.5949,597.1115,1787.9653
10/28/20 13:00,1443.5537,1822.3257,653.8442,1169.2465,1001.2786,2227.7591,891.5081,318.1347,5602.1301,593.3144,1768.6093
10/28/20 14:00,1429.6056,1776.98,643.6743,1140.802,988.8119,2166.8744,873.9463,311.8298,5538.4022,591.5838,1726.9442
10/28/20 15:00,1401.9448,1721.8288,644.4114,1117.345,987.6627,2176.6779,870.7975,322.9349,5527.2377,591.3714,1660.502
10/28/20 16:00,1420.9291,1724.5,648.9138,1128.5105,1011.8312,2214.2542,883.3214,332.6259,5540.9582,595.1347,1665.93
10/28/20 17:00,1466.1886,1782.0331,663.4042,1171.354,1067.5963,2325.6469,912.2375,345.074,5592.5384,605.225,1694.4183
10/28/20 18:00,1516.6678,1878.8239,686.3271,1207.8856,1122.9327,2438.7341,946.9485,365.471,5568.3449,617.7787,1751.2624
10/28/20 19:00,1486.1511,1861.0391,667.4991,1187.6954,1105.5159,2366.14,937.6585,356.3165,5429.4554,615.9136,1751.0147
10/28/20 20:00,1423.6336,1803.6584,643.5263,1145.4807,1056.3325,2255.7263,899.1984,342.3139,5254.4022,601.8008,1709.1984
10/28/20 21:00,1357.2204,1706.054,605.6988,1090.7686,994.7899,2109.4485,854.0146,323.9829,5045.1139,590.2526,1651.9795
10/28/20 22:00,1273.618,1607.1886,557.26,1017.3796,928.4387,1933.2094,796.9056,292.3354,4771.3599,574.6934,1575.3433
10/28/20 23:00,1209.1872,1527.0348,514.329,960.6116,857.4966,1757.6003,740.8552,262.0381,4461.2242,559.5565,1500.1423
10/29/20 0:00,1160.3144,1493.024,486.3299,932.2022,809.9486,1627.1143,707.3012,230.8588,4197.86,551.4666,1446.5308
10/29/20 1:00,1131.582,1462.6928,472.0056,912.5508,776.4725,1543.4777,685.9809,222.5646,4019.6657,546.152,1416.9154
10/29/20 2:00,1125.1377,1435.3194,455.6584,899.3738,757.4099,1493.4008,683.3523,218.5046,3904.8507,547.0316,1400.0282
10/29/20 3:00,1124.7789,1444.8436,447.799,896.7485,748.858,1472.929,681.454,218.5318,3850.3925,545.5391,1376.9136
10/29/20 4:00,1139.5274,1495.7639,449.1612,912.9117,754.5842,1494.6378,701.3253,221.752,3856.1131,548.6443,1400.1968
10/29/20 5:00,1204.7036,1576.3978,469.3247,963.5828,796.721,1587.5299,747.5143,241.938,4016.7977,561.2124,1463.846
10/29/20 6:00,1320.424,1721.5619,517.492,1053.365,877.4491,1763.5811,834.696,281.4344,4407.2604,584.4754,1576.2433
10/29/20 7:00,1422.0541,1837.1411,577.7926,1136.0274,963.841,1965.773,891.4726,327.0413,4856.8391,602.9994,1681.1836
10/29/20 8:00,1454.0735,1874.2367,620.5606,1160.0774,1022.2971,2087.8927,914.6341,344.2662,5200.0116,609.7079,1706.6221
10/29/20 9:00,1469.162,1904.4209,650.0982,1176.2089,1051.3967,2172.3433,919.8176,355.0122,5400.5513,607.3191,1732.3178
10/29/20 10:00,1477.3885,1897.2975,666.5693,1196.3556,1073.929,2243.0451,923.6211,361.1066,5541.8345,608.9175,1766.633
10/29/20 11:00,1488.8586,1909.7378,680.3479,1206.7599,1085.9738,2289.6546,933.3898,367.2913,5646.5019,602.2089,1784.8834
10/29/20 12:00,1486.7394,1940.4968,686.7968,1198.8453,1095.0255,2304.1486,936.4012,367.5005,5697.9863,606.0073,1768.8401
10/29/20 13:00,1473.2669,1926.955,685.2765,1191.2072,1090.9207,2299.1815,929.0373,367.5878,5710.0821,605.0855,1762.4733
10/29/20 14:00,1451.1418,1915.4946,680.5497,1183.446,1087.8849,2295.8752,932.1789,373.0569,5704.3118,603.7616,1749.9012
10/29/20 15:00,1463.775,1907.9416,676.7483,1174.2373,1098.2146,2304.2361,929.6809,377.1976,5696.3355,605.8073,1726.7583
10/29/20 16:00,1487.3432,1908.7812,684.7656,1175.9739,1118.2029,2356.4288,939.3838,383.6701,5719.4397,608.678,1719.4387
10/29/20 17:00,1539.7975,1942.052,697.7481,1206.783,1153.4112,2440.9193,965.0019,398.6562,5747.8546,615.1204,1738.5412
10/29/20 18:00,1558.1843,1948.3223,700.5877,1214.8742,1182.9966,2503.2095,990.9877,406.0882,5678.7467,622.5952,1784.1391
10/29/20 19:00,1504.6695,1918.3677,673.0701,1196.216,1145.0032,2428.6684,969.6781,401.1251,5526.2431,618.7799,1775.1161
10/29/20 20:00,1441.1709,1855.1043,649.2405,1154.6385,1098.4204,2324.2494,937.8201,367.7187,5323.1407,610.3799,1732.9648
10/29/20 21:00,1381.1988,1763.9332,615.3485,1098.0299,1045.3487,2173.2324,896.1663,341.5786,5112.8504,599.8812,1671.1211
10/29/20 22:00,1300.7243,1662.367,568.8028,1036.0709,972.4326,1938.771,836.871,305.5178,4872.8695,584.6533,1599.0673
10/29/20 23:00,1231.8609,1571.0584,522.5404,982.6396,905.0999,1820.2898,782.9812,276.9413,4526.4169,570.9966,1527.4169
10/30/20 0:00,1182.4792,1534.739,490.8106,943.2928,865.3515,1684.9166,743.6283,249.6343,4259.9436,566.134,1479.504
10/30/20 1:00,1155.436,1512.5644,483.5435,921.5761,827.392,1598.1498,733.8419,237.2482,4070.2983,563.4452,1430.5693
10/30/20 2:00,1139.9434,1492.6298,470.7474,909.9182,809.3309,1546.8226,725.1901,234.9848,3956.6279,559.7245,1419.8325
10/30/20 3:00,1138.7351,1495.1612,465.0032,905.5287,806.1266,1532.5879,725.2256,233.0718,3907.8912,558.4274,1411.9203
10/30/20 4:00,1164.3925,1541.5231,468.6661,919.8624,817.629,1560.5146,734.2134,240.2543,3930.4347,567.9985,1435.4459
10/30/20 5:00,1238.4,1627.4724,484.8947,969.8064,864.2157,1659.9299,781.2313,262.8323,4115.3658,581.8375,1496.6409
10/30/20 6:00,1353.3347,1781.7123,530.7297,1065.0919,937.1234,1845.8422,873.3787,298.5143,4508.1242,609.0569,1613.3593
10/30/20 7:00,1458.9072,1894.6338,594.4237,1148.03,1033.9072,2068.6705,943.3936,334.2457,4966.6383,631.1372,1697.0023
10/30/20 8:00,1503.9432,1940.9175,641.937,1182.4801,1090.9701,2228.5883,957.9015,359.8815,5350.663,630.3919,1722.4192
10/30/20 9:00,1533.514,1952.7839,665.5193,1198.4622,1128.239,2313.301,953.1374,375.9054,5582.244,632.0909,1736.2914
10/30/20 10:00,1555.383,1955.2977,684.2235,1200.8636,1147.7493,2349.5306,940.9946,384.1166,5711.4484,628.0217,1770.3728
10/30/20 11:00,1542.0501,1940.4629,696.011,1200.125,1153.4452,2383.3545,922.9248,387.6154,5807.6414,620.4076,1806.6861
10/30/20 12:00,1512.2857,1882.9111,690.863,1175.3428,1130.9318,2369.1605,901.1011,379.7178,5807.9257,608.2176,1817.0637
10/30/20 13:00,1495.2024,1850.8266,681.7325,1153.1667,1088.2391,2324.1379,892.822,377.2979,5779.7049,603.1017,1817.4775
10/30/20 14:00,1474.8077,1791.5738,670.755,1140.3568,1068.596,2325.2103,880.242,372.0303,5726.7401,597.5675,1797.3623
10/30/20 15:00,1459.9068,1799.8148,659.3037,1133.9755,1081.2935,2302.8518,862.0699,368.6473,5668.1418,594.3969,1764.6001
10/30/20 16:00,1463.5823,1819.7031,666.4312,1146.8955,1099.6051,2335.7906,883.5336,374.3889,5675.6787,606.9608,1750.5425
10/30/20 17:00,1511.5203,1877.8438,684.4595,1181.787,1147.7869,2437.0712,939.5112,385.1909,5739.3517,624.086,1764.486
10/30/20 18:00,1563.3832,1945.2424,702.597,1198.711,1181.6489,2556.1438,992.5777,406.9348,5704.6363,640.1362,1807.4902
10/30/20 19:00,1531.2992,1930.6501,687.5061,1177.2556,1157.8489,2494.2306,988.121,399.4993,5585.1946,638.8881,1794.4392
10/30/20 20:00,1479.9169,1864.93,670.1929,1138.2611,1126.8287,2395.6732,960.4611,387.343,5418.5625,633.3301,1754.4248
10/30/20 21:00,1430.5981,1802.3324,640.0777,1089.9913,1076.7074,2280.3544,922.3984,372.5309,5241.9404,622.9267,1714.9791
10/30/20 22:00,1361.0362,1707.0568,602.2568,1032.1275,1016.9402,2130.3118,880.5116,347.214,4986.4861,612.8005,1644.3014
10/30/20 23:00,1291.1377,1624.678,561.3723,972.7462,975.4735,1974.2394,837.8131,317.1231,4735.7472,603.2182,1567.3554
10/31/20 0:00,1246.3308,1572.8809,535.8122,940.1765,932.5502,1839.8534,803.0417,265.7656,4491.0583,595.8155,1507.247
10/31/20 1:00,1224.6578,1537.4481,521.716,913.4119,892.2783,1748.2789,782.8605,260.0055,4305.6514,589.8371,1461.8219
10/31/20 2:00,1203.4716,1514.0168,505.7352,893.1433,871.3609,1693.5633,774.7118,261.1534,4180.1147,585.2581,1435.4149
10/31/20 3:00,1198.5883,1510.057,495.2496,887.0069,864.7575,1673.1775,769.2367,261.0937,4113.3724,588.8809,1427.9534
10/31/20 4:00,1213.0772,1516.7068,497.4933,892.6484,872.5938,1677.5496,778.1335,260.6342,4088.522,590.6772,1439.4352
10/31/20 5:00,1246.692,1545.433,507.0908,928.2124,894.3225,1718.8365,797.7678,274.7014,4145.211,594.0383,1482.0502
10/31/20 6:00,1291.0665,1613.1084,530.5183,970.6837,945.6929,1815.7102,829.1742,289.3122,4307.9388,607.8123,1523.2248
10/31/20 7:00,1354.4418,1689.6247,556.0375,1017.8892,991.9208,1924.3515,871.8957,314.188,4481.3728,620.7176,1561.7008
10/31/20 8:00,1412.7991,1762.2317,583.2673,1046.6064,1027.7522,1979.2469,917.4737,327.6753,4658.5451,628.6651,1591.4081
10/31/20 9:00,1405.8246,1784.9288,595.053,1042.1694,1002.3501,1950.6364,903.4481,331.551,4805.3983,620.3833,1603.0139
10/31/20 10:00,1364.5011,1782.6652,600.4626,1022.5006,956.3968,1902.026,866.5323,325.9638,4912.0016,610.9983,1597.0725
10/31/20 11:00,1302.8956,1786.7516,598.8032,1002.2125,919.3091,1849.4614,850.2807,318.3375,4961.9196,601.7776,1582.6095
10/31/20 12:00,1252.7347,1759.6788,576.5212,973.1465,884.4111,1803.2783,816.8086,310.6641,4984.4838,578.9471,1555.0809
10/31/20 13:00,1221.3514,1710.4867,561.0999,951.7439,858.3481,1771.1822,810.5095,311.6008,4941.9702,581.6279,1556.3727
10/31/20 14:00,1209.4184,1654.0019,556.5162,942.2652,852.5612,1772.5009,794.9652,305.2,4909.176,579.2157,1526.995
10/31/20 15:00,1242.8802,1630.204,566.1379,944.8916,872.499,1825.9863,793.9998,305.265,4887.7402,574.611,1504.5332
10/31/20 16:00,1325.3792,1648.8906,580.4848,979.8869,945.4624,1949.7911,822.8437,318.7252,4917.8566,585.0064,1514.4728
10/31/20 17:00,1414.4519,1721.7475,608.7818,1033.9481,1032.8694,2128.1025,862.4959,338.2646,5007.4289,599.7621,1556.6178
10/31/20 18:00,1465.8297,1778.3232,648.985,1083.0645,1119.4684,2302.6964,902.9054,360.2254,5184.6155,621.3792,1619.5114
10/31/20 19:00,1446.0153,1781.2409,647.9021,1079.8056,1107.6914,2278.2883,903.0615,364.4623,5166.4723,625.0015,1632.0669
10/31/20 20:00,1416.9657,1759.8605,631.5253,1059.9533,1091.7689,2207.7616,897.0584,355.3874,5076.9139,610.5357,1621.0026
10/31/20 21:00,1385.6635,1703.8496,608.2829,1033.6923,1060.4269,2123.451,872.4154,339.7564,4947.3153,601.7332,1592.738
10/31/20 22:00,1312.2462,1651.3231,579.5876,997.8119,1010.1173,2009.375,845.5702,320.5816,4773.6138,580.8324,1541.0695
10/31/20 23:00,1270.2617,1578.1355,545.1699,953.3395,952.7884,1865.9318,801.921,305.4112,4568.4646,569.2031,1471.3692
11/1/20 0:00,1227.9291,1540.3444,524.5388,918.2112,904.6892,1745.721,778.194,272.59,4351.7206,570.7774,1417.4429
11/1/20 1:00,1199.6814,1509.0363,505.9987,907.9471,864.9198,1656.9236,749.1988,262.8928,4179.0878,555.1324,1388.9519
11/1/20 1:00,1186.9881,1482.0984,489.6616,892.2924,836.5679,1600.9068,734.2157,253.2954,4053.4193,555.8482,1363.4264
11/1/20 2:00,1185.9841,1482.9507,480.873,875.556,825.6284,1566.5315,734.9445,249.05,3971.4946,556.0422,1350.0626
11/1/20 3:00,1185.1903,1491.2225,477.2135,875.5323,819.1979,1556.7879,727.3707,248.2304,3925.6233,549.1598,1344.4954
11/1/20 4:00,1192.2517,1509.0774,477.8826,878.5443,820.2907,1563.8477,738.9895,251.0599,3911.5958,555.1105,1347.3302
11/1/20 5:00,1219.6066,1536.9054,487.263,900.85,841.3095,1596.638,761.6492,256.0432,3966.2579,565.2866,1369.4254
11/1/20 6:00,1260.1776,1588.5534,500.539,927.4447,875.219,1642.7368,798.3337,273.5572,4052.4628,573.8516,1402.4347
11/1/20 7:00,1306.5799,1617.2838,515.8205,970.1502,922.169,1701.8048,842.8459,289.2939,4188.2566,580.9124,1437.7976
11/1/20 8:00,1362.4816,1677.0162,539.9302,1013.8915,972.0633,1768.3766,895.6939,304.4408,4386.1494,595.6108,1490.9167
11/1/20 9:00,1385.2909,1714.1921,546.7377,1048.7903,1003.4719,1847.8505,913.652,313.7701,4548.0292,598.6685,1535.2178
11/1/20 10:00,1374.216,1715.0094,557.521,1051.7634,1006.1015,1824.0609,929.903,309.521,4680.7145,599.1129,1565.7699
11/1/20 11:00,1345.0246,1744.8085,584.6414,1075.258,1033.8781,1876.9506,948.6272,315.694,4832.7413,594.2621,1610.691
11/1/20 12:00,1379.0309,1763.29,610.7343,1110.9288,1076.8777,2041.0329,965.1298,327.0718,4966.7631,591.9652,1645.211
11/1/20 13:00,1448.5994,1783.5572,615.4579,1121.9481,1084.1203,2108.9416,950.1285,325.5088,5008.4089,592.6234,1628.2087
11/1/20 14:00,1456.0057,1792.4078,625.6278,1093.0468,1094.2991,2139.5319,939.4648,330.8575,5048.9389,598.9868,1593.3819
11/1/20 15:00,1469.2424,1804.3696,628.8352,1103.4619,1110.709,2189.5935,951.1261,331.809,5093.145,596.9829,1579.7597
11/1/20 16:00,1504.8261,1850.3627,644.7202,1136.8457,1137.2321,2292.1177,977.262,335.5584,5149.6863,608.4708,1625.1215
11/1/20 17:00,1539.5886,1904.9479,668.8959,1184.8224,1183.2134,2353.7462,1013.7187,349.899,5246.1714,619.5396,1686.1992
11/1/20 18:00,1521.648,1901.0125,666.3034,1203.1414,1159.5049,2330.5914,1009.514,354.714,5225.9843,609.5902,1731.831
11/1/20 19:00,1457.7221,1843.2681,647.2663,1160.2233,1116.8005,2240.1021,962.0165,338.9067,5143.9254,603.111,1696.9679
11/1/20 20:00,1388.7263,1778.9893,625.2267,1113.7542,1066.224,2137.4432,920.1,322.1718,5024.1719,593.7969,1650.1002
11/1/20 21:00,1311.5833,1710.8799,600.415,1055.1634,1014.5207,2012.3888,875.314,297.7798,4856.6705,578.4267,1587.7788
11/1/20 22:00,1248.449,1633.9621,560.5644,1008.0806,953.9261,1877.5389,828.659,281.5366,4647.9257,560.8856,1538.3534
